articleid;subarticleid;articlename;external_str_id;ecrlongname;ecrsectionid;sectionname;articlebarcode;unitname;sectiontype;rest;flgbase;subarticlebarcode;flg_disable;flg_disable_name;preparemoment_name;baseprice;ecological_class;articletype;article_type_name;tax_system;tag_1212;tag_1162;tag_1162_name;subarticle_marking;subarticle_marking_name;has_any_bc_marking;has_mrc;isloto;class_path;strpath
7738431;7738440;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;4601653023215;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653023215;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738431;7738442;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;46176509;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46176509;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738431;7738444;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;4601653024595;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653024595;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738431;7738446;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;46186713;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46186713;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738431;7738448;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;46137326;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46137326;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738431;7738450;Сигареты Parker&Simpson blue ks rc;9900000041052;Сигареты Parker&Simpson blue ks rc;1000204;Cafe;4601653026063;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653026063;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738452;7738453;Сигареты МАКСИМ классический красный25шт;9900000049245;Сигареты МАКСИМ классический красный 25шт;1000204;Cafe;4601653015746;шт/1;TYPE_GOODS;20000;SET_BASE;4601653015746;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738452;7738455;Сигареты МАКСИМ классический красный25шт;9900000049245;Сигареты МАКСИМ классический красный 25шт;1000204;Cafe;46150165;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46150165;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738457;7738458;Напиток NESTEA чер.чай лес.ягода 1л;9900000006573;Напиток NESTEA безалкогольный негазированный черный чай лесная ягода ПЭТ 1л;2;СОП.ТОВАРЫ;9900000006573;шт/1;TYPE_GOODS;20000;SET_BASE;9900000006573;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;2;СОП.ТОВАРЫ
7738457;7738460;Напиток NESTEA чер.чай лес.ягода 1л;9900000006573;Напиток NESTEA безалкогольный негазированный черный чай лесная ягода ПЭТ 1л;2;СОП.ТОВАРЫ;4620001310;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4620001310;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;2;СОП.ТОВАРЫ
7738462;7738463;Шоколад Kinder chocolate 100г 2шт Акц;9900000062993;Шоколад Kinder chocolate молочный 100г 2шт Акция;1000204;Cafe;2000000003870;шт/1;TYPE_GOODS;20000;SET_BASE;2000000003870;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738466;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46180735;шт/1;TYPE_GOODS;20000;SET_BASE;46180735;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738468;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46180742;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46180742;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738470;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46206251;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46206251;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738472;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46195418;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46195418;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738474;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46180711;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46180711;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738476;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46201881;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46201881;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738478;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46212740;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46212740;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738480;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46206268;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46206268;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738482;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46195401;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46195401;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738484;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46180704;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46180704;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738465;7738486;Сигареты ПЕТР I Особые черные;9900000050059;Сигареты ПЕТР I Особые черные;1000204;Cafe;46180698;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46180698;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738488;7738489;Ареометр АНТ-2 д/нефтепродуктов 830-910;9900000023905;Ареометр АНТ-2 для нефтепродуктов 830-910;2;СОП.ТОВАРЫ;2010000065518;шт/1;TYPE_GOODS;20000;SET_BASE;2010000065518;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;2;СОП.ТОВАРЫ
7738491;7738492;Сигариллы CAFE CREME vanilla honeyswirl;9900000026979;Сигариллы CAFE CREME vanilla honeyswirl filter&flavour;1000204;Cafe;8720400246168;шт/1;TYPE_GOODS;20000;SET_BASE;8720400246168;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738494;7738495;Чипсы SWAG! бекон 70г;9900000062996;Чипсы SWAG! бекон 70г;1000204;Cafe;4607934961528;шт/1;TYPE_GOODS;20000;SET_BASE;4607934961528;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738497;7738498;Сигареты MURATTI ambassador azzurro;9900000012498;Сигареты MURATTI ambassador azzurro;1000204;Cafe;46026972;шт/1;TYPE_GOODS;20000;SET_BASE;46026972;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738497;7738500;Сигареты MURATTI ambassador azzurro;9900000012498;Сигареты MURATTI ambassador azzurro;1000204;Cafe;46072108;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46072108;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738497;7738502;Сигареты MURATTI ambassador azzurro;9900000012498;Сигареты MURATTI ambassador azzurro;1000204;Cafe;46083777;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46083777;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738504;7738505;Сигареты KENT HDs Blue;9900000027008;Сигареты KENT HDs Blue;1000204;Cafe;46107473;шт/1;TYPE_GOODS;20000;SET_BASE;46107473;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738504;7738507;Сигареты KENT HDs Blue;9900000027008;Сигареты KENT HDs Blue;1000204;Cafe;2000604000008;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2000604000008;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738509;7738510;Сигареты Winston xs micro black;9900000027110;Сигареты Winston xs micro black пачка;1000204;Cafe;46120069;шт/1;TYPE_GOODS;20000;SET_BASE;46120069;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738509;7738512;Сигареты Winston xs micro black;9900000027110;Сигареты Winston xs micro black пачка;1000204;Cafe;46120083;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46120083;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738509;7738514;Сигареты Winston xs micro black;9900000027110;Сигареты Winston xs micro black пачка;1000204;Cafe;4600439917847;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4600439917847;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738517;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001105600001;шт/1;TYPE_GOODS;20000;SET_BASE;2001105600001;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738519;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001061800002;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2001061800002;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738521;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;4601653022836;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653022836;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738523;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001105600018;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2001105600018;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738525;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001061800019;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2001061800019;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738527;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001105600025;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2001105600025;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738529;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;4601653022379;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653022379;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738531;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;46104366;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46104366;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738533;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;46119766;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46119766;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738535;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;4601653029040;шт/1;TYPE_GOODS;20000;SET_NOTBASE;4601653029040;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738537;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;2001061800026;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2001061800026;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738516;7738539;Сигареты West compact blue/deep blue;9900000027112;Сигареты West compact blue/compact deep blue;1000204;Cafe;46119780;шт/1;TYPE_GOODS;20000;SET_NOTBASE;46119780;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738541;7738542;Очки BOUQUINISTE корригирующие (+3.50);9900000052401;Очки BOUQUINISTE корригирующие (+3.50);1000204;Cafe;4690452020655;шт/1;TYPE_GOODS;20000;SET_BASE;4690452020655;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738544;7738545;Напиток Limon газ ситро ст 0,5л;9900000026495;Напиток Limon газированный ситро стекло 0,5л;1000204;Cafe;4612730930043;шт/1;TYPE_GOODS;20000;SET_BASE;4612730930043;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
7738544;7738547;Напиток Limon газ ситро ст 0,5л;9900000026495;Напиток Limon газированный ситро стекло 0,5л;1000204;Cafe;2005674300003;шт/1;TYPE_GOODS;20000;SET_NOTBASE;2005674300003;SET_NOTDISABLE;В работе;Нет;12300;NULL;AT_GOODS;Товар;ОСН;NULL;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;Нет;UMCTOG_NotMarked;0;0;1004614.1000204;Сопутствующий бизнес New/Cafe
